Country,Year,Crop,Yield,Pesticides,Temperature,Pollution,Precipitation,Machinery
Mongolia,2020,Corn,0,0.09,1.54,29.65478665,268.4686,0.00
Mongolia,2020,Cassava,0,0.09,1.54,29.65478665,268.4686,0.00
Mongolia,2020,Potato,13.881499,0.09,1.54,29.65478665,268.4686,0.00
Mongolia,2020,Soybean,0,0.09,1.54,29.65478665,268.4686,0.00
Mongolia,2020,Wheat,1.2350999,0.09,1.54,29.65478665,268.4686,0.00
Mongolia,2020,Rice,0,0.09,1.54,29.65478665,268.4686,0.00
Montenegro,2006,Corn,3.2588,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2006,Cassava,0,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2006,Potato,13.0448,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2006,Soybean,0,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2006,Wheat,3.0902998,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2006,Rice,0,0,9.51,25.91940923,1437.9968,0.018000000000000002
Montenegro,2007,Corn,2.5,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2007,Cassava,0,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2007,Potato,10.503699,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2007,Soybean,0,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2007,Wheat,2.4026,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2007,Rice,0,0,10.33,25.39544959,1514.0415,0.018000000000000002
Montenegro,2008,Corn,3.6,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2008,Cassava,0,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2008,Potato,13.0981,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2008,Soybean,0,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2008,Wheat,3.5016,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2008,Rice,0,0,10.41,24.77007841,1534.8264,0.018099999999999998
Montenegro,2009,Corn,3.8009,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2009,Cassava,0,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2009,Potato,15.097699,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2009,Soybean,0,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2009,Wheat,3.5981,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2009,Rice,0,0,10.26,24.24611877,1900.0873,0.018099999999999998
Montenegro,2010,Corn,3.7949998,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2010,Cassava,0,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2010,Potato,14.596399,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2010,Soybean,0,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2010,Wheat,3.4029,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2010,Rice,0,0.35,9.71,24.02639376,2288.197,0.018199999999999997
Montenegro,2011,Corn,4.2007,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2011,Cassava,0,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2011,Potato,16.5,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2011,Soybean,0,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2011,Wheat,3.2024,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2011,Rice,0,0.4,9.99,26.80963573,1015.6837,0.022600000000000002
Montenegro,2012,Corn,3.2006998,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2012,Cassava,0,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2012,Potato,11.8033,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2012,Soybean,0,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2012,Wheat,2.7984,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2012,Rice,0,0.38,10.39,25.15272565,1522.4521,0.022600000000000002
Montenegro,2013,Corn,5.1775,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2013,Cassava,0,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2013,Potato,14.900399,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2013,Soybean,0,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2013,Wheat,3.4357,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2013,Rice,0,6.56,10.38,23.03281976,1861.306,0.15
Montenegro,2014,Corn,5.0846,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2014,Cassava,0,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2014,Potato,14.7799,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2014,Soybean,0,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2014,Wheat,2.9215,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2014,Rice,0,6.56,10.62,22.89337515,1843.5929,0.14
Montenegro,2015,Corn,4.2925,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2015,Cassava,0,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2015,Potato,16.8274,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2015,Soybean,0,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2015,Wheat,2.8681998,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2015,Rice,0,5.52,10.65,22.52261353,1253.6598,0.14
Montenegro,2016,Corn,4.2188997,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2016,Cassava,0,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2016,Potato,18.5509,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2016,Soybean,0,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2016,Wheat,3.1506,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2016,Rice,0,6.26,10.34,20.78183612,1857.5647,0.13
Montenegro,2017,Corn,4.2201,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2017,Cassava,0,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2017,Potato,17.0173,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2017,Soybean,0,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2017,Wheat,3.2135,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2017,Rice,0,6.77,10.4,21.18858349,1471.0415,0.15384599999999998
Montenegro,2018,Corn,4.2504997,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2018,Cassava,0,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2018,Potato,16.124899,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2018,Soybean,0,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2018,Wheat,3.2087998,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2018,Rice,0,6.33,11.1,22.0010575,1764.0892,0.15384599999999998
Montenegro,2019,Corn,4.3396,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2019,Cassava,0,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2019,Potato,16.3528,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2019,Soybean,0,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2019,Wheat,2.7883,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2019,Rice,0,6.8,11.13,18.32319576,1655.454,0.15384599999999998
Montenegro,2020,Corn,4.1754,8.09,10.63,17.98241006,1522.8762,0.00
Montenegro,2020,Cassava,0,8.09,10.63,17.98241006,1522.8762,0.00
Montenegro,2020,Potato,17.2482,8.09,10.63,17.98241006,1522.8762,0.00
Montenegro,2020,Soybean,0,8.09,10.63,17.98241006,1522.8762,0.00
Montenegro,2020,Wheat,3.0463,8.09,10.63,17.98241006,1522.8762,0.00
Montenegro,2020,Rice,0,8.09,10.63,17.98241006,1522.8762,0.00
Mozambique,1990,Corn,0.44799998,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1990,Cassava,4.8612,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1990,Potato,12.071,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1990,Soybean,0,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1990,Wheat,1.8001,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1990,Rice,0.87469995,0.03,24.08,19.6492489,740.36035,0.055600000000000004
Mozambique,1991,Corn,0.3241,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1991,Cassava,3.7965,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1991,Potato,6.0924997,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1991,Soybean,0,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1991,Wheat,1.5,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1991,Rice,0.529,0.03,24.04,19.35704016,900.6999,0.05
Mozambique,1992,Corn,0.15869999,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1992,Cassava,3.3284,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1992,Potato,6.1373,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1992,Soybean,0,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1992,Wheat,1.1111,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1992,Rice,0.2988,0.03,24.59,19.15491843,645.3066,0.056499999999999995
Mozambique,1993,Corn,0.6332,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1993,Cassava,4.1681,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1993,Potato,6.1821,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1993,Soybean,0,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1993,Wheat,1.1613,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1993,Rice,0.6225,0.03,24.24,19.02848213,854.39453,0.06
Mozambique,1994,Corn,0.5207,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1994,Cassava,3.6899,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1994,Potato,6.2268996,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1994,Soybean,0,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1994,Wheat,1.1464,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1994,Rice,0.83449996,0.03,23.99,18.96332968,741.40076,0.055600000000000004
Mozambique,1995,Corn,0.67939997,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1995,Cassava,4.2395,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1995,Potato,6.2717,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1995,Soybean,0,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1995,Wheat,1.1401,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1995,Rice,0.8717,0.02,24.5,18.94505949,790.00586,0.050899999999999994
Mozambique,1996,Corn,0.9395,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1996,Cassava,4.7674,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1996,Potato,6.3166,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1996,Soybean,0,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1996,Wheat,1.1356,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1996,Rice,0.96529996,0.02,24.11,19.08157655,953.088,0.050800000000000005
Mozambique,1997,Corn,0.9033,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1997,Cassava,5.382,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1997,Potato,6.3613997,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1997,Soybean,0,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1997,Wheat,1.1328,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1997,Rice,1.0904,0.01,24.18,19.40658147,1124.5146,0.05
Mozambique,1998,Corn,0.90059996,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1998,Cassava,5.5557,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1998,Potato,6.4062,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1998,Soybean,0,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1998,Wheat,1.1337,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1998,Rice,1.0552,0.01,24.6,19.79436613,872.68365,0.05
Mozambique,1999,Corn,1.1596,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,1999,Cassava,5.7964,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,1999,Potato,6.4509997,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,1999,Soybean,0,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,1999,Wheat,1.1372,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,1999,Rice,1,0.01,24.04,20.11922244,1017.27313,0.05
Mozambique,2000,Corn,0.9399,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2000,Cassava,5.7911,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2000,Potato,6.4958,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2000,Soybean,0,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2000,Wheat,1,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2000,Rice,0.9816,0.01,23.91,20.25544227,1201.0172,0.05
Mozambique,2001,Corn,0.958,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2001,Cassava,7.1626997,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2001,Potato,6.5406,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2001,Soybean,0,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2001,Wheat,1,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2001,Rice,0.9582,0.01,24.18,20.18400714,1015.7417,0.05
Mozambique,2002,Corn,0.7065,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2002,Cassava,4.8556,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2002,Potato,6.5855,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2002,Soybean,0,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2002,Wheat,1.0385,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2002,Rice,0.2789,0.01,24.34,20.01364981,758.9842,0.04
Mozambique,2003,Corn,0.87109995,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2003,Cassava,5.8816,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2003,Potato,6.6303,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2003,Soybean,0,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2003,Wheat,1.1875,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2003,Rice,0.9791,0.06,24.45,19.81028909,924.1792,0.04
Mozambique,2004,Corn,0.8085,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2004,Cassava,6.0017,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2004,Potato,6.6751,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2004,Soybean,0,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2004,Wheat,1.087,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2004,Rice,0.9604,0.12,24.36,19.63984379,937.30176,0.041699999999999994
Mozambique,2005,Corn,0.49499997,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2005,Cassava,4.3155,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2005,Potato,6.7198997,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2005,Soybean,0,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2005,Wheat,1.1071,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2005,Rice,0.2034,0.15,24.99,19.56823271,660.8351,0.03
Mozambique,2006,Corn,0.8387,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2006,Cassava,6.3907,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2006,Potato,6.7647,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2006,Soybean,0,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2006,Wheat,1.2353,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2006,Rice,0.2729,0.17,24.48,19.67334901,886.8462,0.04
Mozambique,2007,Corn,0.6813,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2007,Cassava,4.9902,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2007,Potato,6.818,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2007,Soybean,0,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2007,Wheat,1.1765,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2007,Rice,0.2845,0.1,24.54,19.94035879,1035.3237,0.036000000000000004
Mozambique,2008,Corn,0.6177,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2008,Cassava,4.0253997,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2008,Potato,6.8799,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2008,Soybean,0,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2008,Wheat,1.25,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2008,Rice,0.2836,0.16,24.36,20.29609026,832.17896,0.04
Mozambique,2009,Corn,1,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2009,Cassava,4.5215,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2009,Potato,6.9417,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2009,Soybean,0,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2009,Wheat,1.25,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2009,Rice,0.9835,0.16,24.42,20.66737163,805.57196,0.04
Mozambique,2010,Corn,1.2024,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2010,Cassava,4.5443997,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2010,Potato,7.0035996,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2010,Soybean,0,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2010,Wheat,1.3367,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2010,Rice,1.1386,0.2,24.78,20.98103112,868.9822,0.035500000000000004
Mozambique,2011,Corn,1.202,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2011,Cassava,4.6383,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2011,Potato,7.0653996,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2011,Soybean,0,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2011,Wheat,1.7041999,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2011,Rice,1.1349,0.13,24.27,21.31806106,810.9572,0.03
Mozambique,2012,Corn,1.4979999,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2012,Cassava,5.375,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2012,Potato,7.1273,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2012,Soybean,0,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2012,Wheat,0.99579996,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2012,Rice,0.9439,0.12,24.36,21.48820918,832.23236,0.04
Mozambique,2013,Corn,0.6814,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2013,Cassava,4.6115,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2013,Potato,7.1891,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2013,Soybean,0,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2013,Wheat,1.0950999,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2013,Rice,0.8447,0.12,24.27,21.70448685,888.1693,0.036199999999999996
Mozambique,2014,Corn,0.7967,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2014,Cassava,4.7524,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2014,Potato,7.2509,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2014,Soybean,0,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2014,Wheat,1.0899999,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2014,Rice,1.0173,0.11,24.39,21.61458571,939.0985,0.04
Mozambique,2015,Corn,0.80359995,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2015,Cassava,4.4737997,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2015,Potato,7.3128,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2015,Soybean,0,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2015,Wheat,1.0787,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2015,Rice,1.1479,0.1,24.78,21.57589505,848.12524,0.045399999999999996
Mozambique,2016,Corn,0.7323,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2016,Cassava,4.6727,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2016,Potato,7.3746,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2016,Soybean,1.2368,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2016,Wheat,1.0938,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2016,Rice,1.0122,0.1,24.67,21.06911773,761.82214,0.044199999999999996
Mozambique,2017,Corn,0.74,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2017,Cassava,5.1559997,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2017,Potato,7.7434998,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2017,Soybean,1.3158,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2017,Wheat,1.1032,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2017,Rice,1.2369,0.09,24.44,18.75479866,1001.1675,0.04
Mozambique,2018,Corn,0.87189996,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2018,Cassava,8.3611,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2018,Potato,8.4886,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2018,Soybean,1.3414999,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2018,Wheat,1.1327,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2018,Rice,1.18,0.09,24.56,18.82591935,862.2322,0.03
Mozambique,2019,Corn,0.8831,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2019,Cassava,7.7997,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2019,Potato,8.6161995,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2019,Soybean,1.4103,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2019,Wheat,1.125,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2019,Rice,1.263,0.09,24.81,19.59456447,1015.1317,0.04
Mozambique,2020,Corn,0.71389997,0.09,24.61,20.08024843,792.8967,0.00
Mozambique,2020,Cassava,10.8380995,0.09,24.61,20.08024843,792.8967,0.00
Mozambique,2020,Potato,7.7451,0.09,24.61,20.08024843,792.8967,0.00
Mozambique,2020,Soybean,1.6667,0.09,24.61,20.08024843,792.8967,0.00
Mozambique,2020,Wheat,1.1538,0.09,24.61,20.08024843,792.8967,0.00
Mozambique,2020,Rice,1.2013,0.09,24.61,20.08024843,792.8967,0.00
Myanmar,1990,Corn,1.495,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1990,Cassava,9.5769,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1990,Potato,9.4267,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1990,Soybean,0.8074,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1990,Wheat,0.9544,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1990,Rice,2.9352999,0.02,23.75,41.64795526,2542.5828,0.061500000000000006
Myanmar,1991,Corn,1.5139999,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1991,Cassava,10.156799,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1991,Potato,10.0013,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1991,Soybean,0.79859996,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1991,Wheat,0.9579,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1991,Rice,2.8857,0.01,23.7,41.42461303,2645.0715,0.05
Myanmar,1992,Corn,1.4943,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1992,Cassava,9.2347,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1992,Potato,9.1494,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1992,Soybean,0.80039996,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1992,Wheat,0.9389,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1992,Rice,2.9341,0.02,23.28,41.19654277,2220.2087,0.05
Myanmar,1993,Corn,1.5080999,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1993,Cassava,9.165,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1993,Potato,10.5267,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1993,Soybean,0.76879996,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1993,Wheat,0.9334,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1993,Rice,3.0541,0.02,23.47,40.96955621,2354.771,0.06
Myanmar,1994,Corn,1.6827999,0.02,23.73,40.74946508,2519.2087,0.06
Myanmar,1994,Cassava,9.4164,0.02,23.73,40.74946508,2519.2087,0.06
